RA,DEC,Z,PLATEIFU,LOG_MASS,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON_FRAC,FACE_ON_FRAC,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,DN_SF,DN_LINER,DN_COMP,DN_AGN,DN_SEYFERT,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR,VLAF_FLUX,VLAF_POWER,VLAF_CHECK,VLASS_FLUX,VLASS_FLUX_ERR,VLASS_POWER,VLASS_CHECK,LOFAR_FLUX,LOFAR_FLUX_ERR,LOFAR_POWER,LOFAR_CHECK,ANY RADIO
121.9208063,39.00423888,0.023,9183-3703,10.62,Er,0.437,-1.747445262,0.389419819,-0.074139994,-0.221983659,0,1,5.550965282,0.114,0.199,0.848285196,0.021638844,1.158806052,0.718559092,0.021032546,0.039865538,,0.259335764,,0.848173373,1.407969918,,0.09299851,,0.033104134,0.061440371,,1.558365842,,1.507405153,1.424093292,16.74328489,5.741486835,0.352207247,0.087888246,TRUE,,,TRUE,5.047777401,3.821061847,0.035559754,0.022013126,4.583455331,3.470949551,0.031147246,0.012421424,1.407151357,1.58177203,0.005279199,0.002516818,0.246743147,0.059422173,0.01243291,0.005944683,0.393561087,0.389284205,0.003616898,0.005353785,0.030378835,0.073786375,0.025848868,0.068538034,-0.47738509,-0.287198295,0.091000837,0.496899115,-1.454050231,-1.346847865,0.120881676,0.189018408,9.39,1.04E+22,TRUE,5.574,0.337,6.14E+21,TRUE,44.449,0.496,4.90E+22,TRUE,TRUE
119.25989,34.27361,0.072,9484-3703,11.249,Er,0.177,-1.083966979,0.334147054,0.188034733,0.267829112,0.007,0.992999971,5.021340855,-0.653,0.79,-0.804839233,0.038980262,-0.70601837,-0.234082662,0.055669274,0.088821841,,-1.018014849,,-0.510487523,,,0.070146724,,0.088556239,,,1.932193146,,1.929052266,,2.717608095,1.897481484,0.044317769,0.018514009,,TRUE,,TRUE,4.647319763,4.094118684,0.030641809,0.047507898,4.862839443,4.148342603,0.023393638,0.023047257,1.969691905,1.925340469,0.004411399,0.003698397,-0.108427688,-0.100989345,0.010584923,0.010843632,0.202289494,0.236112125,0.0125489,0.016026282,0.182106898,0.103676746,0.015454784,0.060931694,-0.116911099,-0.217873001,0.040333787,0.110087696,-1.210495157,-1.331888224,0.119404413,0.196568319,1.91,1.78E+22,TRUE,2.65,0.265,2.47E+22,TRUE,2.966,0.193,2.76E+22,TRUE,TRUE
129.28519,45.16493,0.039,11745-6104,11.005,Sb?t,0.777,-1.570965343,0.494549556,0.126522511,-0.031685112,0.033,0.967000008,4.923127839,0.222,0.064,0.821079094,0.016802649,0.830448615,0.994423442,0.036344816,0.011997785,1.007041832,0.429429213,0.797734868,0.81362117,1.082158971,0.012198335,0.099733357,0.020680127,0.057474419,0.068041416,1.330901219,1.668024667,1.363698247,1.678414167,1.677170667,4.926224815,20.28641656,0.160922453,0.603925589,,,,,4.894669304,,0.046741531,,4.369938761,3.77884161,0.03530629,0.009327589,1.633046914,1.367470684,0.008976124,0.003645333,0.309225768,,0.012286345,,0.436773537,,0.020887085,,0.003828212,-0.333523236,0.143933676,0.050886726,-0.497144827,-0.699702404,0.098656785,0.051710743,-1.528531433,-2.023478485,0.31415623,0.157796545,,,,,,,,17.549,0.816,5.30E+22,TRUE,TRUE
239.1021,42.39546,0.041,9036-6102,10.852,-9999,0.206,-1.514591805,0.610168822,-0.106668229,-0.252712761,0.03030303,0.96969697,5.036094282,,,1.079731161,0.030575554,1.163353799,1.257023992,0.024336053,0.011652618,1.161959938,,1.202746064,1.140447278,1.14409029,0.011772068,,0.054479685,0.030414,0.030940699,1.31533659,,1.401212714,1.589013571,1.590030488,6.23254,18.07699472,0.253973725,0.469806657,TRUE,,TRUE,,5.161888119,,0.041359424,,4.553848537,3.646046779,0.034376047,0.009283853,1.562175507,1.353429253,0.006106421,0.003109001,0.48966798,,0.017837474,,0.560129333,,0.019117778,,-0.169907968,-0.431683604,0.11375162,0.069324972,-0.630983097,-0.808566043,0.107330949,0.082479631,-1.539688995,-1.974886065,0.236647252,0.243914362,,,,,,,,8.63,0.924,2.86E+22,TRUE,TRUE
120.08236,26.701434,0.028,9499-6104,11.045,Sb?m,0.835,-2.314190536,0.452534367,-0.074748183,-0.283392375,0.275999993,0.723999977,4.902432798,0.27,0.235,0.756321979,0.029263091,1.784463687,0.733188061,0.042728702,0.027398414,1.378038066,0.909390146,1.034770431,1.447932764,1.677080292,0.075254108,0.094941916,0.024643792,0.062346392,0.067326309,1.44838,1.672548387,1.56398703,1.684403689,1.690861707,9.694389793,6.901863232,0.251312407,0.135656503,TRUE,,TRUE,,5.347099034,4.010415692,0.049501817,0.050075815,4.350523135,3.29113557,0.025275634,0.012573015,1.666494138,1.63460111,0.004194673,0.003386062,0.520119076,0.130309361,0.021132539,0.02330411,0.359539769,0.219244507,0.006864094,0.01092645,-0.121499028,-0.183289632,0.033155828,0.079222437,-0.625008078,-0.560297557,0.053319942,0.108923818,-1.72321307,-1.591019807,0.124926875,0.24009769,3.01,4.84E+21,TRUE,2.473,0.459,3.98E+21,TRUE,20.041,0.727,3.22E+22,TRUE,TRUE
168.95775,46.319544,0.053,8946-3701,10.79,SBb2t,0.573,-1.754770532,0.529706903,-0.118001126,-0.357366492,0.054000001,0.94599998,5.35491384,-0.053,0.319,0.141074606,0.044056284,1.136289599,0.737406737,0.051961208,0.074954947,,-0.162123125,0.688231562,0.928808627,1.073727022,,0.354238516,0.099530552,0.068051452,0.050531725,,1.630808571,1.54012,1.587701139,1.575900667,8.943877778,4.047718166,0.242864267,0.099705984,TRUE,,TRUE,,5.50875455,4.32058246,0.053007295,0.080095997,5.006819734,3.707730767,0.028904777,0.029266966,1.572625556,1.600504698,0.002857305,0.004326512,0.700602101,0.373549266,0.016013896,0.030964429,0.527109608,0.346762228,0.007109094,0.012422885,-0.104348007,-0.123600288,0.011265195,0.085187629,-0.632453923,-0.575465939,0.01851127,0.118927285,-1.780189876,-1.369244493,0.147785954,0.35859498,,,,,,,,5.663,0.158,3.03E+22,TRUE,TRUE
255.0298698,37.83950214,0.063,8606-12701,11.4,SBb3m,0.336,-1.309594029,0.721913436,0.138163761,0.123551639,0.018999999,0.981000006,5.275772552,0.479,0.024,0.729941613,0.010704964,0.362717757,0.597350873,0.071300425,0.068128457,0.824953564,0.006690717,0.914473907,0.392763373,1.11104285,0.013922438,0.077793495,0.063591577,0.056683212,0.104525113,1.366319734,1.873076923,1.499269455,1.829971857,1.715114,4.596807241,3.053202256,0.086263673,0.040332197,,TRUE,,TRUE,5.285491662,4.544146739,0.03767998,0.033774886,5.11139212,4.192487233,0.02210501,0.027838486,1.909753103,1.789542439,0.005470901,0.006070643,0.07710264,-0.004044963,0.005828704,0.011687018,0.509590347,0.377547733,0.007980718,0.011349945,0.2063341,0.063332595,0.048581571,0.127098751,-0.294696957,-0.381057581,0.114932294,0.166092645,-1.093989604,-1.347028982,0.043096527,0.203901357,,,,,,,,14.8,0.794,1.08E+23,TRUE,TRUE
245.34667,32.349008,0.035,9027-12704,10.687,SBc2m,0.772,-1.81573364,0.701857454,-0.182131878,-0.459523987,0.057999998,0.941999972,5.748849613,0.014,0.15,-0.328366498,0.016728245,1.109278232,-0.641288148,0.033721032,0.07524651,0.384108163,-1.49219903,0.182118818,0.703023488,0.858257815,0.058546445,0.291322552,0.136542798,0.056694172,0.04181609,1.481552254,1.750501818,1.5513825,1.602778241,1.591843503,27.31927969,3.417270182,1.042772522,0.112419099,TRUE,,TRUE,,5.524463273,4.251153883,0.040709623,0.060439894,5.078197101,3.560950718,0.039722212,0.016713239,1.47226866,1.765004027,0.009224859,0.004861841,0.848756376,0.608039889,0.009947549,0.015467666,0.669372624,0.641964483,0.004446672,0.010668478,-0.170154901,-0.036635989,0.0142445,0.105379702,-0.683085538,-0.328111826,0.042094605,0.213114439,-1.858184055,-1.522439336,0.069383055,0.342134831,2.23,5.49E+21,TRUE,,,,,8.694,0.185,2.14E+22,TRUE,TRUE
237.65159,51.398037,0.05,8546-6103,10.656,Sc(r),0.411,-1.714012856,0.98680139,-0.088956515,-0.260370581,0,1,5.750226003,0.177,0.203,0.227682336,0.033489527,0.937049705,0.892040901,0.046688539,0.038248485,,-0.227303458,0.915671484,0.787868457,0.841116545,,0.148466238,0.111648508,0.041012838,0.037278491,,1.642579,1.475260667,1.571346923,1.560854104,11.92906733,6.083203359,0.3487673,0.068550239,TRUE,,TRUE,,5.792754149,4.65820849,0.034934613,0.038403248,5.409275734,3.875782708,0.032653033,0.029715492,1.547504222,1.554694063,0.003256234,0.002993974,0.872326959,0.490847035,0.00849906,0.024582193,0.951284382,0.577103796,0.005837325,0.017611091,-0.07053815,-0.194069076,0.026784473,0.079378956,-0.526071234,-0.481123587,0.030143933,0.060204143,-1.513980097,-1.530537511,0.076321971,0.166082187,,,,,,,,1.427,0.178,6.85E+21,TRUE,TRUE
132.65397,57.359657,0.026,10001-6102,10.723,SBc2m,0.814,-2.064949739,0.55306109,-0.100879117,-0.389682822,0.052999999,0.947000027,5.0936761,0.21,0.203,0.723661974,0.018487991,1.045431119,0.669609984,0.029400395,0.025858783,0.916165711,,0.815650137,1.207378446,1.234150644,0.015874803,,0.019469161,0.048044111,0.040360039,1.42728,,1.476458525,1.651077241,1.645405698,9.472999661,12.72048843,0.241419083,0.172745805,TRUE,,TRUE,,5.107108746,2.396694442,0.039685775,,4.251736976,3.109292075,0.032661861,0.009540198,1.618514689,1.485423137,0.003274326,0.004840377,0.64989932,,0.013377434,--,0.462815624,0.311108676,0.008362597,,-0.142807854,-0.281903334,0.071264286,0.074256508,-0.650150941,-0.646276098,0.043692049,0.126439893,-1.754044026,-1.779881664,0.149075848,0.28214187,1.73,2.41E+21,TRUE,0.931,0.265,1.30E+21,TRUE,15.038,0.801,2.10E+22,TRUE,TRUE
130.320095,27.65931452,0.095,10498-1902,11.333,SBb,0.578,-0.955816527,0.62128693,0.069306205,0.297149242,0.25,0.75,5.382182734,-0.32,0.848,0.128890385,0.048333785,0.476709291,0.48084204,0.104525727,0.119817224,,0.476295167,,0.58315755,,,0.097208257,,0.094408575,,,1.827527033,,1.824762617,,3.528833846,2.759222632,0.036283933,0.045941997,,TRUE,,TRUE,5.515253892,4.937676595,0.035111493,0.057841997,5.299597515,4.691212063,0.01955553,0.034978518,1.884364615,1.825484868,0.004537417,0.004822383,0.086952884,0.033987606,0.011155488,0.016442469,0.445893055,0.36974223,0.009008361,0.014056526,0.184841583,0.114715952,0.04146231,0.090102982,-0.135541769,-0.232902573,0.017902118,0.102772848,-1.005016684,-1.055433208,0.094777763,0.202036781,12.08,1.83E+23,TRUE,11.491,0.218,1.74E+23,TRUE,5.423,0.331,8.22E+22,TRUE,TRUE
206.66998,52.476826,0.029,9884-3704,10.887,Ei,0.744,-1.382024051,0.870037932,-0.024038232,0.036059732,0.125,0.875,5.759125301,,,0.063747726,0.030767356,0.84321922,-0.152921318,0.031363492,0.067898288,,0.2768976,,0.688921216,0.905510873,,0.070492139,,0.03741528,0.037135447,,1.713614035,,1.702897327,1.692382472,9.409362409,3.648720341,0.259227182,0.08025004,,TRUE,,TRUE,5.155863808,3.936996373,0.051839607,0.035565655,4.850910138,3.303571852,0.042996859,0.015762918,1.684142044,1.712229654,0.003740244,0.003312858,0.372642623,0.038670683,0.016904218,0.011806485,0.668347778,0.431282612,0.014193456,0.009210329,-0.046545916,-0.173822549,0.065969899,0.145683149,-0.294831083,-0.289602154,0.054722258,0.172608488,-1.259998718,-1.167832973,0.092566428,0.305560155,1.22,2.10E+21,TRUE,,,,,5.274,0.14,9.07E+21,TRUE,TRUE
234.811,56.670878,0.046,8553-9101,10.583,Sb2l,0.867,-1.319334885,0.044411659,0.015059466,0.071214276,0.185000002,0.814999998,4.429475184,-0.164,0.186,0.144501473,0.028459573,1.438423758,0.654753167,0.056487206,0.042232283,0.577695636,1.616725049,0.716474752,1.635964759,,0.032730894,0.064127791,0.037796559,0.07499024,,1.317330152,1.5656,1.40020825,1.543635238,,9.730854035,14.33868809,0.165687794,0.34481965,,TRUE,,TRUE,4.87343725,4.07735891,0.033497324,0.177988547,4.142622596,3.583643469,0.022229987,0.014837253,1.538698246,1.38146078,0.006900678,0.004351595,-0.199024844,0.000874,0.008977555,0.055570104,0.081722046,0.355187176,0.010240658,0.029771728,-0.016540771,-0.308494208,0.103335603,0.092335476,-0.331858247,-0.588864676,0.097451662,0.103140905,-1.396184033,-1.686054175,0.155978583,0.280361349,,,,,,,,4.475,0.167,1.84E+22,TRUE,TRUE
138.38065,28.95172,0.027,12487-12705,11.263,Sb?t,0.855,-1.774071664,0.921834315,0.121245769,-0.153461481,0.100000001,0.899999976,4.945401804,0.578,0.063,0.873171551,0.012554419,1.083339171,1.282985635,0.059058612,0.019881858,1.342966019,0.716018106,1.242907952,1.044769457,1.251392089,0.017134598,0.080252771,0.029421801,0.06716072,0.096534893,1.496268742,1.861298293,1.605657462,1.887455643,1.90042506,3.139728305,7.993096352,0.114371117,0.171735476,TRUE,,TRUE,,4.733186442,3.741472846,0.057119544,0.042510222,3.987391808,2.997517566,0.03432468,0.008078257,1.868647458,1.609926306,0.004572259,0.004967696,0.569926985,0.173742153,0.013104062,0.033469071,0.529933689,0.157682721,0.020331247,0.017571204,-0.027458405,-0.29782674,0.164953643,0.11459775,-0.577685302,-0.701215687,0.156382548,0.12536039,-1.518361813,-1.674926255,0.221230669,0.312844959,1.12,1.68E+21,TRUE,,,,,9.997,0.844,1.50E+22,TRUE,TRUE
171.65725,51.573064,0.026,8992-3702,10.34,SBb,0.694,-1.798776844,0.623156104,-0.16775985,-0.521474452,0.088,0.912,4.932980485,-0.412,0.319,0.074037661,0.058343133,0.470347397,-0.051448606,0.045369617,0.036011026,0.198160792,,0.166240416,0.545197252,0.61414256,0.125162276,,0.053587471,0.07143775,0.082426549,1.462711429,,1.532657647,1.569976739,1.567127162,7.353108927,8.005567986,0.224764271,0.117299584,TRUE,,TRUE,,4.073162499,3.395375452,0.049472489,0.079591514,4.023340941,3.008611789,0.0339037,0.008684002,1.527846441,1.527341915,0.005726302,0.004633486,0.458447058,0.117688229,0.022936372,0.01809025,0.442216308,0.307716838,0.013870559,0.013768057,-0.11826332,-0.264317795,0.05236922,0.102222656,-0.715133766,-0.538543011,0.160650001,0.131439312,-1.79729989,-1.393090837,0.198031235,0.239582331,,,,,,,,0.923,0.183,1.29E+21,TRUE,TRUE
238.85726,50.802989,0.045,8546-6102,10.408,SBc?t,0.569,-2.395865568,0.327829195,-0.155841844,-0.601076002,0.059,0.940999985,5.450212346,0.413,0.144,-0.306260211,0.036904758,0.859463145,0.928938343,0.028938624,0.024970365,0.994689613,,0.97928478,,,0.027394581,,0.02771593,,,1.252987734,,1.277116064,,,37.73609508,27.07740426,0.586211347,0.775122868,,TRUE,,TRUE,0,0,,,5.029186831,3.770891846,0.032514701,0.021447709,1.237577541,1.276409904,0.002052299,0.002948298,0,0,,,0,0,,,-0.202268654,-0.310276856,0.048175203,0.061468633,-0.843475409,-0.725720666,0.027950938,0.071257408,-2.165266663,-2.019280335,0.054368923,0.24345231,,,,,,,,2.409,0.199,9.50E+21,TRUE,TRUE
223.8674592,32.84002812,0.06,9024-12705,11.294,SBc?l(r),0.563,-1.357952541,0.260601141,0.085886389,0.111675318,0,1,5.188060541,,,0.184338319,0.02462032,1.773812979,1.314671,0.052500011,0.036311745,0.867044351,1.5895661,0.937092738,1.614719537,,0.016218183,0.057008652,0.029235269,0.052012783,,1.30533107,1.404850115,1.38579092,1.411334184,,17.23260811,12.26717158,0.291229461,0.414650328,,TRUE,,TRUE,5.623898125,4.851231007,0.026880891,0.048859725,4.935368681,4.132606075,0.023820086,0.014314071,1.35403,1.427762935,0.003914523,0.004557737,-0.213606664,-0.1533126,0.008299666,0.014193676,0.15934124,0.126366732,0.004141348,0.00852319,0.116324197,-0.137636614,0.035303164,0.127051871,-0.345929181,-0.521412927,0.081712426,0.096416253,-1.220585836,-1.530089868,0.075668495,0.211183397,4.07,2.73E+22,TRUE,2.01,0.271,1.35E+22,TRUE,31.062,0.685,2.08E+23,TRUE,TRUE
186.1809966,44.41077116,0.126,8464-6101,11.577,Sb1l(i),0.489,-1.59893545,0.587475665,-0.279005845,-0.309764515,0.222000003,0.777999997,6.657394781,1.523,0.097,0.515627959,0.032173567,0,0,0,0,,,,1.41304297,1.490196585,,,,0.066526942,0.063528342,,,,1.458760502,1.456448799,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,7.38,1.80E+23,TRUE,4.028,0.288,9.82E+22,TRUE,37.899,0.497,9.24E+23,TRUE,TRUE
