RA,DEC,PLATEIFU,LOG_MASS,Z,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON,FACE_ON,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR
195.116532,27.95598535,9875-3703,10.44832634,0.023362,Ei,0.544756921,-0.227723859,0.009500376,-0.246613878,0.104042769,0.29,0.71,1.331338758,-3.37,0.252,-6.114869372,0.091850438,-6.425256231,-5.183708793,2.51395721,1.987758731,,,,,,,,,,,0.32838769,0.70289437,0.025343773,0.090060634,,,,,0.968219449,0.39616088,0.128469647,0.309441721,3.004312494,2.599577594,0.033145195,0.016067788,1.951190498,2.018159002,0.044623701,0.172185714,0.196608073,0.037287699,0.073358078,0.071196088,-0.188472624,0.058383705,0.021881169,0.026240724,-0.514916943,0.099046711,0.391542062,0.167818004,0.322400523,0.033886176,0.473656166,0.107906895,-0.337424964,-0.398526662,0.42005386,0.348594248
122.0566217,34.53821426,10214-12702,11.35908523,0.0831062,99,0.464254205,,,,,0,1,2.270115608,-1.404,0.598,-6.284978063,0.047487668,-7.886024944,-8.241402022,2.594643944,2.286647772,,,,,,,,,,,0.269772947,0.06745025,0.019551047,0.096066579,,,,,1.348979364,1.086083175,0.2777943,0.324321914,4.244670122,4.068427637,0.043264518,0.033319274,2.05550381,1.9953173,0.015633626,0.044631843,0.198134797,0.316876855,0.06615258,0.095643415,-0.325119036,-0.112329755,0.033626027,0.035331709,-0.263797334,-0.09937297,0.233526043,0,0.167872117,0.434910314,0.564357256,0.449636809,-0.394614169,-0.232872866,0.18686976,0.459543676
247.1553761,39.69890557,8312-12705,10.53332445,0.031211,SBc(r),0.681602121,-1.050533392,0.396223344,0.092247365,0.046655354,0.03,0.97,3.589951328,-0.058,0.231,-0.372159563,0.023344206,0.045043587,-0.188938445,0.723937424,1.21951289,0.436402597,0.045328755,,0.040012062,,0.07484232,0.066696361,,0.065400751,,1.727177438,3.525752444,0.016512173,0.104407884,,TRUE,,TRUE,3.405084101,2.684879113,0.033073178,0.022581884,3.346796087,2.759671266,0.016558452,0.007964082,1.823683967,1.761763441,0.053629116,0.13451258,-0.15169767,-0.312459771,0.009253615,0.013208249,0.201725176,-0.109089137,0.011024238,0.013487512,0.057802376,-0.172235316,0.035465097,0.181594281,-0.211238197,-0.414334493,0.068993918,0.22186063,-1.243726861,-1.148611309,0.102688439,0.264855033
194.7975232,24.02228887,11009-6101,11.23946239,0.07332406,SBb2m,0.499325164,,,,,0,1,1.919501725,-1.909,0.506,-6.899467887,0.067715199,-8.669418547,-6.655532867,1.570089408,2.155309394,,,,,,,,,,,0.271703737,0.379556894,0.015848876,0.015928244,,,,,1.282158734,1.397318239,0.132780293,0.122029006,4.401642066,3.925310929,0.013049531,0.045202752,1.992549048,1.952144677,0.018436151,0.050796634,0.757029514,0.671444981,0.098771134,0.059352344,-0.170145642,-0.139198399,0.043719106,0.029720018,0.124531611,-0.017304256,0.167059487,0.325291488,0.218939291,-0.264968658,0.110742675,0.262769592,-0.353409897,-0.424764304,0.080313873,0.22114187
131.53819,27.97181756,10498-12703,11.33840413,0.085549,Sb(m),0.845247514,-0.101746078,,-0.422619377,-0.220820689,0,1,3.577911793,-0.928,0.664,-2.576238033,0.047433086,-9.573768794,-8.338672001,2.069669325,1.19880102,1.335167028,,,,,0.152568753,,,,,0.362209333,0.332139667,0.073246704,0.082780077,,,,,1.032314573,0.97540584,0.269101051,0.210411105,4.22915396,3.922357679,0.093014244,0.029851344,2.044214286,2.000567045,0.025920201,0.082074126,,,,,,-0.552401184,,0.186301097,,0.069086539,,0.241259423,,,,,,-0.073228596,,0.180260047
237.5773706,28.81190739,9887-3702,10.92696893,0.0307243,Ser,0.881500011,-1.108242745,0.219768569,-0.083396155,0.120646332,0.84,0.16,4.445905205,0.458,0.037,0.565592292,0.031966984,1.339725356,0.178941482,0.831101639,1.613223093,,1.483325105,1.176785885,1.625975504,,,0.088491971,0.041864885,0.081309081,,2.806631395,1.926568675,0.093784376,0.055461287,,TRUE,,TRUE,4.376685017,3.494280772,0.038064076,0.0486012,3.825227634,3.139699489,0.024918481,0.018806334,1.779284264,1.723025622,0.056947525,0.161850562,-0.09070043,-0.123750686,0.009971219,0.012901158,0.209190805,0.164290086,0.009868478,0.010672175,-0.131164319,-0.21855618,0.104828725,0.146197573,-0.29562069,-0.248209233,0.10925521,0.215842706,-1.390928134,-1.242754486,0.227204578,0.45059921
185.9783096,42.03485809,11755-6102,11.16730786,0.067062475,Er,0.359083338,-0.411204147,0.150683064,-0.170889443,-0.516145228,0,1,2.777725825,-1.248,0.815,-4.646316103,0.046921401,-5.669325391,-4.539135733,1.709572383,2.718607358,,,,,,,,,,,0.68134372,0.635333234,0.0128834,0.01764609,,,,,2.330624392,2.368917429,0.122434983,0.120031882,4.354560291,3.913600772,0.011843447,0.019019202,2.0087244,1.950128882,0.018178157,0.059349051,0.302187137,0.211828711,0.026662796,0.030766576,-0.182823364,0.068573537,0.033756573,0.032235755,-0.032184464,-0.031383251,0.237510618,0.291367622,-0.636420949,-0.460821182,0,0.276084596,-0.539277545,-0.378203468,0.140061286,0.324190902
147.7974239,6.081973517,10515-6103,11.02782225,0.0613264,Ei,0.61054833,,,,,0.2,0.8,3.12939175,-2.003,0.548,-3.680478407,0.033719144,-4.070435452,-3.31021882,2.045619842,2.546200632,,,,,,,,,,,0.094316611,0.404149306,0.064741662,0.029971144,,,,,2.592704827,3.015142608,0.312900371,0.24014211,4.108739001,3.609358863,0.050352149,0.036099522,1.917489189,1.845313977,0.018013384,0.041918224,,0.401795685,,0.090762425,0.111306391,0.243196033,0.045411721,0.078822407,,-0.486521047,,0,,,,,-0.466074689,-0.268664696,0.375359066,0.200960348
124.1282013,55.29763165,10494-3703,10.84846885,0.0318774,Ei,0.483187316,,0.131460535,-0.291993867,,0.25,0.75,,-0.499,0.384,-0.610627505,0.040580823,-5.70315507,-5.077112457,2.428340169,1.665522369,,,,,,,,,,,15.07131556,20.97013634,0.538263396,0.527474571,,,,TRUE,4.299078656,4.060832068,0.008628102,0.021084264,3.380289339,2.820932638,0.032677136,0.025531959,1.438193778,1.38400125,0.027528851,0.06508785,-0.246056885,-0.299649667,0.008542777,0.009227528,-0.553718885,-0.607804498,0.008850879,0.006650932,-0.391357815,-0.405448367,0.02599037,0.036564738,-0.759521908,-0.749286203,0.021145023,0.047750718,-2.015624554,-1.957865665,0.108013179,0.162689793
235.9796125,44.3059524,9037-12703,11.08233931,0.0356345,Sb?t(r),0.608975542,-0.707683924,-0.157744888,-0.051812277,-0.372685124,0.03,0.97,4.141686161,0.121,0.016,0.204620982,0.009173085,-2.507356884,0.009370802,1.533052097,0.613039597,0.392679069,,0.218185638,,,0.056846178,,0.197822303,,,1.124492794,3.464567681,0.032928307,0.050729462,,TRUE,,TRUE,2.732775416,3.097341522,0.056011984,0.011528816,3.571098719,3.052767733,0.030841372,0.008544385,1.878298557,1.629331976,0.059788857,0.084076906,0.239423598,-0.048190343,0.041988918,0.016463885,-0.240023034,-0.311485527,0.028885261,0.007976026,-0.14866311,-0.332293245,0.098410215,0.068080553,-0.657471036,-0.836317226,0.269699663,0.157082813,-0.900518977,-1.347472722,0.348752464,0.270851577
243.3374404,31.27407856,9866-6102,11.35693415,0.0949428,Ei,0.573816354,-0.806215479,0.444870581,0.034055687,0.167302785,0,1,4.450097352,-0.123,0.154,-1.201510847,0.05565234,-1.468478878,-0.989588046,0.590244434,0.983886433,,-1.289064936,,-1.229690702,,,0.171254879,,0.176946155,,1.271239231,1.636459816,0.035991247,0.053730227,,TRUE,,TRUE,4.257502304,4.07256085,0.058698479,0.040526575,4.750985143,4.391458898,0.014551286,0.019294724,1.928469231,1.830175789,0.013266083,0.049704077,0.081688607,0.011690886,0.021567491,0.016640936,0.166893004,0.095755163,0.005853529,0.015839868,0.039079789,-0.089630811,0.042499911,0.110590154,-0.243024364,-0.389757337,0.041699664,0.101876701,-1.079656165,-0.929403197,0.143537692,0.395509696
139.3088588,44.48916193,8249-6104,11.16228799,0.0320271,Ei,0.667740648,,0.33168715,0.052912887,0.031525629,0,1,2.104679358,-1.279,0.562,-6.201626001,0.035385394,-6.229385561,-6.190162925,2.122776229,2.204375371,,-6.322741687,,-6.087881302,,,0.273742862,,0.346559087,,0.468024983,0.354140325,0.015925222,0.008567043,,TRUE,,TRUE,1.635497547,1.102165648,0.077450823,0.060892472,3.864619998,3.082360832,0.017361977,0.014729011,2.015431405,1.982297386,0.039444802,0.041042812,0.212521535,0.193340775,0.01883688,0.026890692,-0.084344976,-0.01236211,0.015211002,0.013825699,0.057709318,-0.026915443,0.192373512,0.244359186,-0.355321699,-0.328944248,0.196701292,0.217327233,-0.464345553,-0.328141521,0.364283986,0.327488041
123.40504,58.1386,10492-12703,10.92778106,0.0261781,99,0.798278122,-1.475903866,0.01384489,-0.169468349,-0.143756321,0.7,0.3,3.108239989,,,-0.960578425,0.030874534,0.677455111,-0.447575462,1.216892067,1.747641227,0.563527256,-0.125286565,1.116106954,0.08643525,,0.025360704,0.140044035,0.033526872,0.09083039,,3.638772712,4.286320367,0.134796394,0.165195358,,TRUE,,TRUE,3.672592947,2.973814631,0.032885688,0.030820204,3.37758981,3.029057134,0.010900864,0.009851081,1.752390339,1.76536772,0.103957124,0.263019698,0.088617101,-0.045519395,0.013872042,0.007517385,0.132071626,0.049095895,0.015063554,0.010523766,-0.110630018,-0.154449474,0.082222664,0.130831306,-0.411810797,-0.400846465,0.095672718,0.20132001,-1.534227582,-1.385740957,0.177602364,0.495447443
185.1004109,51.98548752,11957-12701,10.65691939,0.04855671,Sb,0.656807606,-0.493643725,0.313743868,-0.114895142,-0.168638653,0,1,3.610519025,-0.295,0.082,-1.053586306,0.051365357,-3.343753405,-0.628968037,1.864387545,1.904015853,,,,,,,,,,,0.912002245,3.139331645,0.02146599,0.108759481,,TRUE,,TRUE,2.560797379,3.034537797,0.101927727,0.046419879,3.737372128,3.229538294,0.019935816,0.011948117,1.86270449,1.68615913,0.036356853,0.127365704,0.210027776,-0.078210333,0.029393064,0.020866792,0.056432669,-0.027896796,0.032507352,0.01588443,-0.128988512,-0.242064267,0.137333156,0.134281455,-0.250722621,-0.567391809,0.186253637,0.169011578,-0.995730707,-1.053541287,0.048199367,0.21755955
118.184498,16.70950167,10218-3702,11.3025958,0.0715511,Ei,0.533274913,-1.521365761,0.227064607,-0.040523544,-0.181331573,0,1,2.826442616,-0.801,0.582,-5.044244163,0.077047972,-6.782785711,-5.318345799,1.119933052,2.991605737,,-4.383537243,,-4.383537243,,,0.588547931,,0.588547931,,0.61867519,0.589730619,0.049470812,0.025417929,,TRUE,,TRUE,2.049053652,2.043967616,0.091003884,0.111736173,4.479924065,3.939813698,0.022265937,0.022539601,1.983332857,1.929546875,0.02134083,0.03459618,0.084762783,0.078591045,0.028310108,0.029108318,-0.348560746,-0.077294886,0.022525784,0.028874059,0.064537846,0.124054716,0.178647054,0.240169106,-0.516748968,-0.078648807,0.295929148,0.31971089,-0.949872695,-0.351759963,0.501015935,0.345684376
121.8889063,56.42572994,10492-9101,10.68480494,0.0267986,99,0.764307463,-2.32106482,-0.684584088,-0.394289191,-0.627399261,0.02,0.98,4.039521289,,,0.554109295,0.020434271,1.45699446,0.844348815,0.358522512,1.159565311,1.446038971,,1.150075993,,,0.017054668,,0.092794473,,,21.77302975,9.900488239,0.607139415,0.270767015,,,,,3.944107515,3.300644946,0.023787216,0.022092401,3.371077661,2.831409045,0.016630638,0.010840707,1.379403125,1.484413731,0.033573978,0.138346037,-0.231768306,-0.24966236,0.006798786,0.007640016,-0.62529562,-0.451692825,0.009271338,0.009647299,-0.374738521,-0.265098403,0.038808813,0.151827392,-0.808084702,-0.618412312,0.056552573,0.159821847,-2.041580298,-1.697965386,0.196545712,0.374787189
51.41289044,0.242115776,8085-9102,10.91386219,0.0512471,Sc(r),0.801491624,-1.320181168,-0.400148985,-0.550075397,-0.315475068,0.31,0.69,3.594235909,-1.488,0.961,-1.211750211,0.032705432,-2.48768299,-0.940009909,0.941900154,2.04083794,1.006405793,-1.157848919,,-0.534659368,,0.176810423,0.294482641,,0.309763868,,1.394379111,5.586598715,0.05366468,0.363806057,,TRUE,,TRUE,2.986600876,3.492070691,0.054698394,0.058085658,3.851645509,3.681837054,0.03460285,0.022230895,1.798570667,1.776049516,0.077214281,0.235845526,-0.196568368,-0.116883539,0.032000086,0.01858434,-0.250172862,0.018425316,0.030743616,0.015110467,-0.371149189,-0.478647474,0.087041662,0.234885038,-0.609452358,-0.453987894,0.081633549,0.219382685,-0.86718935,-1.087520427,0.320430276,0.367675237
121.2301075,52.07082422,10493-12701,11.14643775,0.0697078,SBc2m,0.883545146,-2.318026209,-0.347173382,-0.354586072,-0.548198628,0.17,0.83,4.637510262,,,0.015815406,0.028385224,1.918163386,1.663259884,0.080754015,0.212257253,1.259484798,,1.34685522,,,0.01614273,,0.096047368,,,23.73532,33.18365588,0.396986829,0.527654493,,TRUE,,TRUE,5.275810101,5.020797232,0.01346387,0.012924722,4.534656168,4.372571105,0.008798157,0.010652497,1.40955,1.340048529,0.033981838,0.039477267,-0.164395078,-0.223578422,0.008636241,0.00573325,-0.360616022,-0.424035293,0.007696823,0.004401317,-0.342193226,-0.407184157,0.019939903,0.022120528,-0.792906311,-0.768660728,0.007879298,0.025050977,-2.02159214,-2.041171021,0.045785259,0.052849912
129.0062864,30.26641315,10502-3701,10.63843687,0.025602,Er,0.660352244,-0.613964457,-0.038472996,-0.076443926,,0,1,2.438031071,0.385,0.012,-4.840313361,0.083243257,-4.693137936,-5.370144893,2.694735599,2.416702094,,,,,,,,,,,0.219228191,0.606701626,0.01373014,0.043662581,,,,,1.934908551,0.695514272,0.166959108,0.303603854,3.40923892,2.746080404,0.036175802,0.01096149,1.720097797,1.641019937,0.045911365,0.061273517,-0.060211586,-0.120813158,0.135786721,0.05861523,-0.043912635,-0.091709129,0.031438333,0.034263522,0.042677143,-0.016383535,0.470527637,0.282808263,-0.316483499,-0.208988959,0.457869227,0,-0.387093142,-0.353484799,0.29485147,0.339528387
145.5905072,4.354482362,10844-3702,10.72691543,0.027370295,Er,0.501850806,-0.236744309,-0.10852774,-0.386659609,-0.634751978,0.06,0.94,2.412707315,-0.949,0.574,-3.539264668,0.058171243,-3.696257161,-3.141550353,2.999097172,1.591086609,,,,,,,,,,,0.376861492,0.695281385,0.020754114,0.04088289,,,,,1.894420766,1.478776093,0.148111534,0.311552571,3.077493319,2.723726234,0.034173388,0.019018298,1.994120497,1.957590441,0.04206493,0.134887248,0.171893311,-0.110881268,0.073729066,0.039668443,-0.300991804,-0.014651967,0.037122475,0.104551532,-0.505494808,-0.1946134,0.309082462,0.309694113,-0.255704001,-0.007210779,0.380958787,0.2288597,-0.69194,-0.408342813,0.390230062,0.506601825
357.9716434,13.69558109,8087-12705,10.46351738,0.0264905,99,0.400529189,-1.920997777,-0.728482924,-0.43733267,-0.604715144,0.32,0.68,3.931609029,-0.078,0.085,0.563015444,0.031686913,1.135517205,0.943757029,0.291626843,0.303282195,0.967903933,,,,,0.009049761,,,,,24.42969661,26.04285179,0.486807458,0.342124534,,,,,3.718819232,3.467639249,0.017224356,0.0080677,3.262987361,3.081763786,0.013168656,0.007443198,1.304336497,1.267050436,0.045068354,0.047703594,-0.225998439,-0.314978515,0.005214131,0.003722317,-0.636736449,-0.570552837,0.006394126,0.004170526,-0.427084661,-0.430776613,0.041567296,0.03941556,-0.760760565,-0.680937766,0.070688599,0.080216031,-1.991917678,-1.848265759,0.151268043,0.212537534
317.4466698,0.361399822,7964-12703,10.92000396,0.0473295,SBb2m,0.659204174,-1.556090367,0.163127927,-0.175780881,-0.130200323,0.2,0.8,4.001425041,-0.773,0.475,-0.82185113,0.032429802,0.256946749,-0.85742443,0.578963327,1.491477903,,-0.210093061,0.276646183,-0.210093061,,,0.100728232,0.160846142,0.100728232,,2.74245193,1.864490909,0.131030404,0.046794852,,TRUE,,TRUE,4.090128682,3.024165227,0.042485468,0.063558273,3.954589097,3.220796248,0.026649111,0.017728214,1.775139298,1.710142254,0.043380713,0.082963326,0.043031606,-0.216227635,0.010844049,0.020792146,0.064507894,-0.066496671,0.009860565,0.020504164,-0.162476312,-0.251422284,0.071991751,0.158557942,-0.459124761,-0.387170904,0.07532978,0.170904648,-1.593235151,-1.078323278,0.233049171,0.292280362
124.6813688,47.04921682,10495-6101,11.30112048,0.0520024,99,0.534299881,-1.363980683,0.074402633,0.092904652,-0.10763269,0.05,0.95,3.542503092,-0.362,0.54,-2.770415365,0.043303119,-1.325396176,-2.218223554,0.675560168,1.477821247,,-1.575464631,,-1.575464631,,,0.151946788,,0.151946788,,1.926700889,1.227697943,0.039667015,0.016930154,,TRUE,,TRUE,3.901536912,2.821605394,0.045994336,0.045514494,4.342857418,3.604809895,0.015200747,0.021680032,2.00239,1.976495161,0.020319243,0.057356899,0.33678881,-0.127176138,0.017817616,0.030464352,0.028030281,-0.138582782,0.01023002,0.014660819,0.087193202,-0.01899434,0.063074041,0.160620904,-0.547962782,-0.561072676,0.061317626,0.168529313,-0.992621903,-0.889993472,0.253530507,0.26955335
136.1967946,22.02847992,8245-12702,11.18825652,0.0343052,99,0.77856256,-1.094210006,0.44008533,0.193555189,0.097385685,0.08,0.92,4.515434788,0.283,0.026,0.116874377,0.016426227,-0.440311155,-0.268050902,1.31678817,1.44506312,0.688331134,-0.422915743,0.696550246,-0.195719929,,0.015263768,0.125416974,0.028824342,0.113491746,,1.401376297,2.850318848,0.038987956,0.103547464,,TRUE,,TRUE,3.892945891,3.168539086,0.060976652,0.021115386,4.011599155,3.225346351,0.02257237,0.008486916,1.959775941,1.766996185,0.019007626,0.169385214,0.075285683,-0.069941388,0.011238996,0.00946256,0.260200958,0.011233324,0.01196699,0.009049685,0.171602633,-0.078622667,0.060137009,0.152848516,-0.273947392,-0.467364483,0.215566104,0.171840778,-1.189793676,-1.256213607,0.233705772,0.431853243
314.6593949,0.912595877,7963-6101,11.43505435,0.0478914,Er,0.426119255,,,,,0.17,0.83,2.633753435,-0.881,0.138,-5.220104295,0.087412249,-8.301758595,-5.960292787,2.289415221,2.733805485,,,,,,,,,,,0.086272133,0.308201727,0.056323675,0.035659997,,,,,1.274587458,1.343423551,0.229236587,0.103644422,4.310106348,3.725904133,0.026455792,0.01891894,2.035809796,2.026877945,0.026948815,0.047283774,0.407587776,0.225368282,0.04911511,0.033359187,-0.347229739,-0.277985046,0.02059977,0.016931954,-0.252482795,-0.377533003,0.368216486,0.31455721,0.170813148,-0.212698598,0.023463943,0,-0.324198542,-0.570505619,0.358234747,0.298499218
249.9493363,25.25228015,11757-1902,11.00512275,0.05673063,Ser,0.74361523,,0.213858321,,-0.62197342,0.79,0.21,3.109174484,-1.83,0.766,-3.868891302,0.073204877,-4.751093537,-1.835558481,1.629679581,1.888059779,,,,,,,,,,,0.106426172,0.292527413,0.041490107,0.089934813,,,,,2.594816933,3.005396648,0.197901417,0.090020266,4.244994098,3.653330189,0.040509776,0.028734424,1.952000541,1.886328725,0.025984667,0.06947217,0.852199108,0.402556066,0.032387162,0.103486812,0.100365322,0.272694198,0.051698448,0.063791478,-0.042234722,0.089635568,0.227326761,0.00195042,0.009109413,0.28844991,0.259987423,0.078478954,-0.463710949,0.262515863,0.224135995,0.124637929
251.6812492,26.9466272,11975-12702,11.22097345,0.03583399,99,0.666937761,,0.392170126,0.19564814,0.119195982,0.04,0.96,4.22351405,,,0.126184527,0.016836197,-2.851844239,0.098765859,1.507213681,1.251329447,0.6629566,-2.128795688,0.790246194,-1.846860047,,0.014622674,0.157202048,0.04251944,0.177745531,,0.735321268,3.556150925,0.013911541,0.123585515,,TRUE,,TRUE,2.778565915,3.141717759,0.053847355,0.020140507,3.776369439,3.091213323,0.019653513,0.010917992,1.957551237,1.677171331,0.041158169,0.13735713,0.209121709,-0.130741556,0.018440104,0.014125011,-0.013936819,-0.236589936,0.017742587,0.01478505,0.147946591,-0.175611827,0.087094906,0.165894499,-0.42968195,-0.652465625,0.192804668,0.155316717,-1.119102466,-1.401529299,0.223924148,0.434088804
152.0668172,4.915378958,10518-9101,11.17781757,0.0419769,Ser,0.895274972,-1.73629556,-0.079528576,-0.286957811,-0.509400946,1,0,4.423771654,0.622,0.145,0.898744225,0.023669478,1.61786102,1.387208233,0.286114713,1.070049064,1.810874061,,1.445619301,,,0.028243537,,0.044499807,,,5.514238841,8.880079944,0.203811426,0.175948674,,TRUE,,TRUE,4.514388321,4.004070068,0.015017385,0.030014571,3.882712837,3.440814676,0.016081305,0.015183897,1.708584638,1.569741528,0.058543404,0.070912456,0.076971626,-0.109254294,0.0088061,0.006494395,-0.202242004,-0.223847357,0.010423599,0.010208505,-0.321719186,-0.339204064,0.03606965,0.071827154,-0.707649378,-0.676051856,0.03214891,0.116189416,-1.860709543,-1.888940661,0.18679998,0.2528824
121.0317961,16.81891014,10497-1902,10.6288279,0.0447901,Er,0.27234736,-0.712755629,0.408514856,-0.026945082,0.098732582,0,1,3.622946267,,,-1.391408598,0.0315849,-1.168498189,-1.618162289,1.500830034,1.9408192,,-1.585494901,,-1.319527162,,,0.406802415,,0.381138912,,0.884691967,1.21703058,0.021931998,0.055822389,,TRUE,,TRUE,3.377555806,2.786844027,0.062830784,0.130335056,3.747608767,3.198195386,0.033409386,0.016552238,1.836982459,1.738654345,0.035838986,0.085929223,-0.158820316,-0.192324121,0.033650378,0.02405802,0.189517506,0.244728935,0.028963244,0.039627493,-0.046523273,0.069424345,0.237981837,0.244077973,-0.239002184,-0.157318825,0.106856511,0.220106147,-0.967643511,-0.738162935,0.214519903,0.293718639
212.928683,54.70688874,11012-3704,10.55248093,0.04267825,Ser,0.814212905,-0.940460828,0.008778513,-0.16587768,-0.673602762,1,0,3.440773679,-1.136,0.632,-0.686859778,0.042253089,0.206471696,-1.49806071,1.683810727,2.125725748,,,,,,,,,,,1.067322284,1.458029685,0.049392122,0.105383329,,,,,3.536119652,2.837246948,0.094353914,0.076305689,3.407325328,3.007825389,0.022441794,0.014317372,1.775812174,1.730691935,0.033651985,0.248550414,0.161506524,-0.126462644,0.088784468,0.037063271,0.151159337,0.055210221,0.022486824,0.032598801,0.103693648,0.134290344,0.284399392,0.255867544,-0.544942831,-0.370673364,0.280780222,0.287398027,-0.669474678,-0.358568064,0.393845618,0.302321514
122.5169689,17.26854869,10497-9102,11.18155278,0.0440739,99,0.260399345,-0.791325834,0.451396842,0.101536737,-0.51975428,0.02,0.98,4.389475885,,,0.747976833,0.015557902,-0.158156066,0.918551726,0.388734697,0.438195917,0.901728786,,,,,0.013305156,,,,,1.103250951,6.677317438,0.018020513,0.206297297,,,,,3.844135849,3.674014926,0.018912714,0.010186112,3.859926449,3.297280148,0.015736715,0.009413706,1.866860492,1.557557685,0.037439788,0.117077343,0.220641759,-0.090883384,0.025694559,0.012626017,0.085495901,-0.51848875,0.005977625,0.014481574,-0.008732967,-0.379517661,0.075902751,0.114125472,-0.695876726,-0.928951481,0.10525984,0.095047215,-1.578709196,-1.899679729,0.104761526,0.250915973
